Name,Type of Agency,Tagline,Ratings,Reviews,Sponsor,MinProjectSize,HourlyRate,TeamSize,Location,ServiceNames,ServicePercentages,Feedback,WebsiteLink,ClutchDirectoryLink
eobiont,Graphic Designers,strategic marketing and design agency,4.9,6 REVIEWS,No,"$10,000+",$100 - $149 / hr,10 - 49,"Berlin, Germany","Graphic Design,Branding,Web Design,Web Development,Marketing Strategy,Pay Per Click,Social Media Marketing","10,20,20,20,10,10,10","""It was not about what we liked or what eobiont liked — the focus was always on what the customer needed.""",https://www.eobiont.com/,https://clutch.co/profile/eobiont
Fellow Studio,Graphic Designers,Making your brand of today an icon of tomorrow,5.0,10 REVIEWS,No,"$10,000+",$50 - $99 / hr,2 - 9,"London, United Kingdom","Graphic Design,Branding,Logo,Packaging Design,Print Design,UX/UI Design,Web Design","15,35,10,10,10,10,10","""They delivered excellent quality work.""",https://fellowstudio.com/contact/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/fellow-studio
VM Digital,Graphic Designers,"A content focused, marketing agency.",4.9,9 REVIEWS,No,"$1,000+",Undisclosed,2 - 9,"Dublin 8, Ireland","Graphic Design,Video Production,Web Design,Content Marketing","30,40,20,10","""The video content has been well received through our social media channels, and our pipeline is growing.""",https://vmdigital.ie/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/vm-digital
Appetite Creative,Graphic Designers,Blockchain | Metaverse | Mobile | Web | IoT | P2E,4.7,42 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"London, United Kingdom","Graphic Design,Web Design,Blockchain,Web Development,Mobile App Development,IoT Development","10,30,25,20,10,5","""We didn't expect to get such a package deal — the level of expertise from brand design to Solana development.""",https://www.appetitecreative.com/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/appetite-creative
Venthio,Graphic Designers,Brand Marketing: Insight - intelligence - design.,5.0,24 REVIEWS,No,"$25,000+",$200 - $300 / hr,2 - 9,"Laguna Beach, CA","Graphic Design,Branding,Logo,Web Design","20,45,20,15",“Venthio understood our industry trends and built an impactful brand that set us apart from competitors.”,https://www.venthio.com/?utm_source=clutch&utm_medium=referral,https://clutch.co/profile/venthio
Trust Deep Branding,Graphic Designers,Creating Deep Loyalty for Brands,5.0,13 REVIEWS,No,"$1,000+",$150 - $199 / hr,2 - 9,"Sudbury, MA","Graphic Design,Branding,Content Marketing,Digital Strategy","15,60,15,10","""They were also outstanding listeners and kept their goals commensurate with ours.""",https://www.trustdeepagency.com/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/trust-deep-branding
Whimsy Games,Graphic Designers,GAME DEVELOPMENT COMPANY & ART PRODUCTION STUDIO,5.0,20 REVIEWS,No,"$10,000+",$25 - $49 / hr,50 - 249,"London, United Kingdom","Graphic Design,AR/VR Development,Mobile App Development,UX/UI Design,Custom Software Development","10,30,30,20,10","""They knew how to do proper management and how to make us happy.""",https://whimsygames.co/,https://clutch.co/profile/whimsy-games
farsiight,Graphic Designers,Helping ambitious brands achieve sustained success,5.0,62 REVIEWS,No,"$1,000+",$100 - $149 / hr,10 - 49,"Brisbane City, Australia","Graphic Design,Pay Per Click,Social Media Marketing,Digital Strategy,Video Production","10,30,30,20,10","""They are enthusiastic, and they have a fresh approach which is what we wanted.""",https://farsiight.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/farsiight
Six Degrees Productions,Graphic Designers,Top Notch Marketing Videos and Animations,4.8,23 REVIEWS,No,"$1,000+",$50 - $99 / hr,2 - 9,"Vancouver, Canada","Graphic Design,Video Production","30,70","""They are outstanding, with great attention to detail and quality.""",https://www.sixdegrees.inc/,https://clutch.co/profile/six-degrees-productions
Kworq,Graphic Designers,A New York Creative Agency.,4.9,8 REVIEWS,No,"$10,000+",$150 - $199 / hr,10 - 49,"Brooklyn, NY","Graphic Design,Video Production,Advertising,Branding,Digital Strategy,Marketing Strategy,Social Media Marketing,Web Design","25,15,10,10,10,10,10,10","""They perform their tasks under budget, but are always overachieving any type of expectation I have.""",https://kworq.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/kworq
GreyBox Creative,Graphic Designers,Branding that Sells,4.9,44 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"New York, NY","Graphic Design,Branding,Advertising,Logo,Web Development","10,60,10,10,10","""They were a highly responsive and experienced team.""",https://www.greyboxcreative.com/our-work/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-graphic-designers,https://clutch.co/profile/greybox-creative
Column Five,Graphic Designers,Best story wins.,4.9,18 REVIEWS,No,"$10,000+",$150 - $199 / hr,10 - 49,"Costa Mesa, CA","Graphic Design,Branding,Content Marketing,Digital Strategy,Marketing Strategy,Advertising,Video Production,Print Design,Web Design","10,15,15,15,15,10,10,5,5","""We achieved measurable, tangible results and exceeded our organization-wide goals for the first time in seven years.""",https://www.columnfivemedia.com/?utm_source=clutch&utm_medium=referral&utm_campaign=profile,https://clutch.co/profile/column-five
Uplers,Graphic Designers,"Web development, Design, Digital & Email Marketing",4.9,123 REVIEWS,No,"$1,000+",$25 - $49 / hr,"1,000 - 9,999","Surry Hills, Australia","Graphic Design,IT Staff Augmentation,Email Marketing,Pay Per Click,Recruiting,Search Engine Optimization,Staffing,Web Design,Web Development","10,20,10,10,10,10,10,10,10","""They are an amazing company to deal with; they met and exceeded our expectations.""",https://www.uplers.com/graphic-design-agency/?utm_source=clutch.co&utm_medium=Graphic_Design_Companies&utm_campaign=Directory_Listing,https://clutch.co/profile/uplers
Wax Creek,Graphic Designers,in a sky full of stars... be the moon,4.9,22 REVIEWS,No,"$25,000+",$150 - $199 / hr,2 - 9,"Greenwood Village, CO","Graphic Design,Branding,Logo,Web Design","10,50,20,20",“They’re also great at driving things forward and are incredibly helpful and responsive.”,https://waxcreek.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/wax-creek
Hueman Studio,Graphic Designers,"People first, design second.",5.0,7 REVIEWS,No,"$1,000+",$100 - $149 / hr,2 - 9,"Rancho Cucamonga, CA","Graphic Design,Logo,Web Design,Video Production,Branding","10,30,30,20,10","""Their unique sense of modern ideals and how to mirror and improve the workspace climate are impressive.""",https://www.huemanstudio.com/,https://clutch.co/profile/hueman-studio
encite branding + marketing + creative,Graphic Designers,We change attitudes,5.0,24 REVIEWS,No,"$1,000+",$100 - $149 / hr,2 - 9,"Denver, CO","Graphic Design,Advertising,Branding,Content Marketing,Social Media Marketing,Web Design,Email Marketing","15,15,15,15,15,15,10","""We were impressed with their responsiveness and the quality of the work they delivered."" """,http://www.enciteinternational.com/,https://clutch.co/profile/encite-branding-marketing-creative
"Cozy Design, Inc.",Graphic Designers,Unleash your SMB with our complete creative dept,5.0,19 REVIEWS,No,"$50,000+",$150 - $199 / hr,2 - 9,"San Diego, CA","Graphic Design,UX/UI Design,Web Design,Content Marketing,Branding","15,30,25,20,10","“They understand the importance of UX within a broader organizational context, which is really powerful.”",https://www.cozydesign.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/cozy-design
Primer Grey,Graphic Designers,People-focused brand experts.,5.0,13 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"Houston, TX","Graphic Design,Branding,Web Design","30,60,10","""They loved our project because of the nature of our business and our story.""",http://thisispg.com/?utm_source=clutch&utm_medium=referral,https://clutch.co/profile/primer-grey
Gumas,Graphic Designers,San Francisco Marketing and Creative Agency,5.0,5 REVIEWS,No,"$5,000+",$100 - $149 / hr,10 - 49,"San Francisco, CA","Graphic Design,Web Design,Branding,Advertising,Marketing Strategy,Social Media Marketing","10,25,20,15,15,15","""Their people are first class.""",https://gumas.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/gumas
"Lentini Design & Marketing, Inc.",Graphic Designers,We Message Our Clients' “Magic”,5.0,2 REVIEWS,No,"$1,000+",$100 - $149 / hr,2 - 9,"Los Angeles, CA","Graphic Design,Web Design,Other Digital Marketing,Social Media Marketing,Print Design,UX/UI Design","25,25,15,15,10,10","""I'm impressed with their personal approach and how fast they can make things happen!""",https://lentinidesign.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/lentini-design-marketing
ChicMic,Graphic Designers,Outsourcing Partner for App & Game Development,5.0,22 REVIEWS,No,"$10,000+",$25 - $49 / hr,50 - 249,"Sahibzada Ajit Singh Nagar, India","Graphic Design,Mobile App Development,Web Development,AR/VR Development,Blockchain,Custom Software Development,UX/UI Design,Web Design","10,25,15,10,10,10,10,10","""They saved me a lot of time and expense when I started using their service.""",http://www.chicmic.in/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/chicmic
Brave Factor,Graphic Designers,Digital agency for nonprofits & social enterprises,5.0,25 REVIEWS,No,"$25,000+",$100 - $149 / hr,2 - 9,"Pemogan, Denpasar Selatan, Bali, Indonesia","Graphic Design,Web Design,Web Development,Digital Strategy,UX/UI Design","10,30,30,20,10","""They stuck to the timelines as much as possible and were very responsive and patient with us.""",https://bravefactor.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/brave-factor
Barretto-Co.,Graphic Designers,Design for good.,4.9,5 REVIEWS,No,"$25,000+",$150 - $199 / hr,2 - 9,"Oakland, CA","Graphic Design,Branding,Logo,Web Design","10,70,10,10",“They always go the extra mile to come up with amazing ideas for us.”,http://www.barretto-co.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/barretto-co
Fishfinger Creative Agency,Graphic Designers,We turn regular fish into rockstars!,4.9,18 REVIEWS,No,"$10,000+",$100 - $149 / hr,2 - 9,"London, United Kingdom","Graphic Design,Branding,Web Design,Packaging Design,Advertising","20,25,25,20,10","""Fishfinger was very adaptable to work with what we had.""",https://fishfinger.me/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/fishfinger-creative-agency
Good Stuff Partners,Graphic Designers,Brands with Purpose™,4.9,18 REVIEWS,No,"$50,000+",Undisclosed,2 - 9,"Sausalito, CA","Graphic Design,Branding,Web Design,Digital Strategy,Logo,Marketing Strategy,Packaging Design,Print Design","10,50,15,5,5,5,5,5","""Working with them on this project has been the most fun and thrilling work experience of my career!""",https://www.goodstuffpartners.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/good-stuff-partners
SimplePlan Media,Graphic Designers,Stellar. Sleek. Simple.,5.0,15 REVIEWS,No,"$5,000+",$25 - $49 / hr,10 - 49,"New Delhi, India","Graphic Design,Branding,E-Commerce Development,Logo,UX/UI Design,Web Development","15,25,15,15,15,15",“We’ve been able to trust them with all our marketing operations.”,https://www.simpleplanmedia.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/simpleplan-media
"RainCastle Communications, Inc.",Graphic Designers,"Web Design and Branding Agency, Newton MA",4.9,40 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"Needham, MA","Graphic Design,Web Design,Branding","10,50,40","""They did an amazing job of translating a really technical subject matter in a creative and digestible way.""",http://www.raincastle.com/?utm_source=clutch.co&utm_medium=referrall&utm_campaign=directory,https://clutch.co/profile/raincastle-communications
Webcapitan,Graphic Designers,UI/UX and WordPress development experts,5.0,21 REVIEWS,No,"$1,000+",< $25 / hr,10 - 49,"Vinnytsia, Ukraine","Graphic Design,Web Design,Web Development,UX/UI Design,E-Commerce Development,Search Engine Optimization,Logo","10,25,25,15,10,10,5","""Their highly skilled and responsive team provided great advice and guidance throughout the software development…""",https://webcapitan.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory#/home,https://clutch.co/profile/webcapitan
Rayvn Design,Graphic Designers,Superior Branding & Design,4.9,9 REVIEWS,No,"$10,000+",$100 - $149 / hr,2 - 9,"Mississauga, Canada","Graphic Design,Branding,Logo,Social Media Marketing,Web Design","10,60,10,10,10","""They were immediately excited at the opportunity to rebrand and design.""",http://rayvn.io/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/rayvn-design
Pen & Mug,Graphic Designers,Caffeine-fueled graphic/web design studio,5.0,22 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"Nashville, TN","Graphic Design,Branding,Web Design,Web Development,Logo,UX/UI Design","15,25,25,15,10,10","""No matter where my career takes me, Pen & Mug will come along.""",https://penandmug.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/pen-mug
Starfish,Graphic Designers,The Brand Experience is the Brand,4.9,30 REVIEWS,No,"$75,000+",$150 - $199 / hr,10 - 49,"New York, NY","Graphic Design,Branding,Advertising,Web Design,Content Marketing","10,40,20,20,10","“We were 100% satisfied with their work, and they exceeded our expectations.”",https://www.starfishco.com/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/starfish
Passionate Design Agency,Graphic Designers,Premium Design Made Affordable,5.0,40 REVIEWS,No,"$1,000+",$100 - $149 / hr,2 - 9,"London, United Kingdom","Graphic Design,Web Design,Branding,E-Commerce Development,Logo,Print Design,Search Engine Optimization,UX/UI Design","20,20,10,10,10,10,10,10","""What impressed us most about Passionate Design Agency was their creativity and dedication to the project.""",https://passionates.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-graphic-designers,https://clutch.co/profile/passionate-design-agency
Strano + Pettigrew Design Associates,Graphic Designers,Brand architects. Brand builders.,5.0,20 REVIEWS,No,Undisclosed,$150 - $199 / hr,2 - 9,"Toronto, Canada","Graphic Design,Branding,Packaging Design","15,70,15","""A rebrand is not typically done in a chaotic, archaic industry like ours, so their work has really set us apart.""",https://www.stranoandpettigrew.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/strano-pettigrew-design-associates
